"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.1savingsAccount","Answer.2inflation","Answer.3interest","Answer.4mortgage","Answer.5stocks","Answer.FLQuizScore","Answer.accuracy","Answer.age","Answer.comments","Answer.gender","Answer.language","Answer.normalItemScore","Answer.overclaimingScore","Answer.personalFinanceClaimScore","Answer.personalFinanceFirst","Answer.questions","Answer.race","Answer.version","Approve","Reject"
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-33","Approved","Wed Mar 09 14:58:58 PST 2016","Wed Mar 09 15:10:51 PST 2016","Wed Mar 09 16:10:51 PST 2016","Wed Mar 09 16:14:27 PST 2016",NA,NA,713,"100% (1/1)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Don't+know""","""True""","""False""",4,0.347222222,"""27""","""Simple+and+easy%2C+thanks!""","""female""","""English""",0.402777778,0.055555556,3.5,0,"[{""qNumber"":0,""financeTerm"":""fixed-rate mortgage"",""response"":""3"",""rt"":7121},{""qNumber"":1,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":2912},{""qNumber"":2,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":2860},{""qNumber"":3,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":4176},{""qNumber"":4,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":4135},{""qNumber"":5,""financeTerm"":""Roth IRA"",""response"":""1"",""rt"":2566},{""qNumber"":6,""financeTerm"":""home equity"",""response"":""4"",""rt"":4078},{""qNumber"":7,""financeTerm"":""vesting"",""response"":""1"",""rt"":1962},{""qNumber"":8,""financeTerm"":""stock options"",""response"":""3"",""rt"":3677},{""qNumber"":9,""financeTerm"":""inflation"",""response"":""6"",""rt"":3743},{""qNumber"":10,""financeTerm"":""retirement"",""response"":""6"",""rt"":3720},{""qNumber"":11,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":1706},{""qNumber"":12,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":2959},{""qNumber"":13,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2771},{""qNumber"":14,""financeTerm"":""interest rate"",""response"":""6"",""rt"":3378},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""3"",""rt"":3734},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""4"",""rt"":12054}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-34","Approved","Wed Mar 09 14:59:00 PST 2016","Wed Mar 09 15:11:35 PST 2016","Wed Mar 09 16:11:35 PST 2016","Wed Mar 09 16:14:28 PST 2016",NA,NA,755,"100% (5/5)","100% (3/3)","100% (3/3)","""More+than+102""","""Less""","""Rise""","""True""","""False""",4,0.347222222,"""35""","""""","""female""","""English""",0.513888889,0.166666667,3,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""3"",""rt"":3319},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""3"",""rt"":2848},{""qNumber"":2,""financeTerm"":""interest rate"",""response"":""5"",""rt"":3214},{""qNumber"":3,""financeTerm"":""stock options"",""response"":""4"",""rt"":1823},{""qNumber"":4,""financeTerm"":""home equity"",""response"":""5"",""rt"":1677},{""qNumber"":5,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":2030},{""qNumber"":6,""financeTerm"":""retirement"",""response"":""5"",""rt"":1914},{""qNumber"":7,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2099},{""qNumber"":8,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":1712},{""qNumber"":9,""financeTerm"":""fixed-rate mortgage"",""response"":""6"",""rt"":2315},{""qNumber"":10,""financeTerm"":""vesting"",""response"":""3"",""rt"":1798},{""qNumber"":11,""financeTerm"":""pre-rated stocks"",""response"":""2"",""rt"":1859},{""qNumber"":12,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2062},{""qNumber"":13,""financeTerm"":""Roth IRA"",""response"":""4"",""rt"":2329},{""qNumber"":14,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":1619},{""qNumber"":15,""financeTerm"":""inflation"",""response"":""5"",""rt"":1861},{""qNumber"":16,""financeTerm"":""annualized credit"",""response"":""2"",""rt"":1824}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-35","Approved","Wed Mar 09 14:59:01 PST 2016","Wed Mar 09 15:12:00 PST 2016","Wed Mar 09 16:12:00 PST 2016","Wed Mar 09 16:14:28 PST 2016",NA,NA,779,"100% (2/2)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Fall""","""True""","""Don't+know""",4,0.263888889,"""27""","""""","""male""","""English""",0.486111111,0.222222222,2.5,0,"[{""qNumber"":0,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":5460},{""qNumber"":1,""financeTerm"":""retirement"",""response"":""6"",""rt"":2601},{""qNumber"":2,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":3946},{""qNumber"":3,""financeTerm"":""stock options"",""response"":""3"",""rt"":2258},{""qNumber"":4,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":3233},{""qNumber"":5,""financeTerm"":""inflation"",""response"":""6"",""rt"":2490},{""qNumber"":6,""financeTerm"":""vesting"",""response"":""1"",""rt"":2924},{""qNumber"":7,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":3093},{""qNumber"":8,""financeTerm"":""fixed-rate mortgage"",""response"":""6"",""rt"":2254},{""qNumber"":9,""financeTerm"":""home equity"",""response"":""4"",""rt"":2739},{""qNumber"":10,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2435},{""qNumber"":11,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2535},{""qNumber"":12,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":2349},{""qNumber"":13,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":2488},{""qNumber"":14,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":2538},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""3"",""rt"":3293},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""2"",""rt"":3939}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-36","Approved","Wed Mar 09 14:59:03 PST 2016","Wed Mar 09 15:16:36 PST 2016","Wed Mar 09 16:16:36 PST 2016","Wed Mar 09 16:14:27 PST 2016",NA,NA,1053,"100% (3/3)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Don't+know""","""True""","""False""",4,0.430555556,"""28""","""""","""female""","""english""",0.430555556,0,1.5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""1"",""rt"":3557},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""2"",""rt"":3744},{""qNumber"":2,""financeTerm"":""home equity"",""response"":""2"",""rt"":2808},{""qNumber"":3,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":2443},{""qNumber"":4,""financeTerm"":""inflation"",""response"":""4"",""rt"":3137},{""qNumber"":5,""financeTerm"":""fixed-rate deduction"",""response"":""1"",""rt"":2147},{""qNumber"":6,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":2138},{""qNumber"":7,""financeTerm"":""retirement"",""response"":""5"",""rt"":3395},{""qNumber"":8,""financeTerm"":""interest rate"",""response"":""5"",""rt"":1962},{""qNumber"":9,""financeTerm"":""tax bracket"",""response"":""5"",""rt"":3285},{""qNumber"":10,""financeTerm"":""fixed-rate mortgage"",""response"":""5"",""rt"":1722},{""qNumber"":11,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":2845},{""qNumber"":12,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":3439},{""qNumber"":13,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":2520},{""qNumber"":14,""financeTerm"":""Roth IRA"",""response"":""6"",""rt"":2796},{""qNumber"":15,""financeTerm"":""vesting"",""response"":""2"",""rt"":6391},{""qNumber"":16,""financeTerm"":""stock options"",""response"":""2"",""rt"":1435}]","""asian""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-37","Approved","Wed Mar 09 14:58:54 PST 2016","Wed Mar 09 15:17:29 PST 2016","Wed Mar 09 16:17:29 PST 2016","Wed Mar 09 16:14:26 PST 2016",NA,NA,1115,"100% (1/1)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Fall""","""True""","""False""",5,0.569444444,"""34""","""""","""male""","""english""",0.625,0.055555556,5,0,"[{""qNumber"":0,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":3678},{""qNumber"":1,""financeTerm"":""retirement"",""response"":""7"",""rt"":2041},{""qNumber"":2,""financeTerm"":""fixed-rate mortgage"",""response"":""6"",""rt"":3503},{""qNumber"":3,""financeTerm"":""private equity fund"",""response"":""4"",""rt"":3760},{""qNumber"":4,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2776},{""qNumber"":5,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":2552},{""qNumber"":6,""financeTerm"":""home equity"",""response"":""4"",""rt"":2129},{""qNumber"":7,""financeTerm"":""interest rate"",""response"":""7"",""rt"":3246},{""qNumber"":8,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":2240},{""qNumber"":9,""financeTerm"":""vesting"",""response"":""2"",""rt"":3394},{""qNumber"":10,""financeTerm"":""stock options"",""response"":""7"",""rt"":1847},{""qNumber"":11,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":2440},{""qNumber"":12,""financeTerm"":""revolving credit"",""response"":""2"",""rt"":2615},{""qNumber"":13,""financeTerm"":""inflation"",""response"":""7"",""rt"":2344},{""qNumber"":14,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2449},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""5"",""rt"":4935},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":3959}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-38","Approved","Wed Mar 09 15:59:48 PST 2016","Wed Mar 09 16:24:03 PST 2016","Wed Mar 09 17:24:03 PST 2016","Wed Mar 09 16:30:28 PST 2016",NA,NA,1455,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Rise""","""True""","""Don't+know""",3,0.388888889,"""26""","""""","""female""","""english""",0.555555556,0.166666667,5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""5"",""rt"":4054},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":2828},{""qNumber"":2,""financeTerm"":""revolving credit"",""response"":""5"",""rt"":7080},{""qNumber"":3,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":2262},{""qNumber"":4,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1802},{""qNumber"":5,""financeTerm"":""tax bracket"",""response"":""6"",""rt"":3505},{""qNumber"":6,""financeTerm"":""home equity"",""response"":""3"",""rt"":1998},{""qNumber"":7,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2862},{""qNumber"":8,""financeTerm"":""annualized credit"",""response"":""2"",""rt"":3584},{""qNumber"":9,""financeTerm"":""fixed-rate deduction"",""response"":""3"",""rt"":2816},{""qNumber"":10,""financeTerm"":""inflation"",""response"":""6"",""rt"":1748},{""qNumber"":11,""financeTerm"":""vesting"",""response"":""3"",""rt"":2031},{""qNumber"":12,""financeTerm"":""stock options"",""response"":""5"",""rt"":1785},{""qNumber"":13,""financeTerm"":""retirement"",""response"":""5"",""rt"":2559},{""qNumber"":14,""financeTerm"":""fixed-rate mortgage"",""response"":""5"",""rt"":2133},{""qNumber"":15,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":2238},{""qNumber"":16,""financeTerm"":""Roth IRA"",""response"":""3"",""rt"":1626}]","""asian""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-39","Approved","Wed Mar 09 14:59:04 PST 2016","Wed Mar 09 15:23:45 PST 2016","Wed Mar 09 16:23:45 PST 2016","Wed Mar 09 16:14:26 PST 2016",NA,NA,1481,"100% (1/1)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Don't+know""","""True""","""Don't+know""",3,0.388888889,"""32""","""Great+experiment!""","""male""","""English""",0.388888889,0,1.5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""1"",""rt"":5079},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""2"",""rt"":5681},{""qNumber"":2,""financeTerm"":""interest rate"",""response"":""4"",""rt"":3889},{""qNumber"":3,""financeTerm"":""annualized credit"",""response"":""1"",""rt"":3727},{""qNumber"":4,""financeTerm"":""revolving credit"",""response"":""1"",""rt"":2336},{""qNumber"":5,""financeTerm"":""private equity fund"",""response"":""1"",""rt"":2559},{""qNumber"":6,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":4488},{""qNumber"":7,""financeTerm"":""stock options"",""response"":""2"",""rt"":2826},{""qNumber"":8,""financeTerm"":""vesting"",""response"":""1"",""rt"":3318},{""qNumber"":9,""financeTerm"":""fixed-rate mortgage"",""response"":""4"",""rt"":6889},{""qNumber"":10,""financeTerm"":""tax bracket"",""response"":""4"",""rt"":3072},{""qNumber"":11,""financeTerm"":""retirement"",""response"":""5"",""rt"":8496},{""qNumber"":12,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":4306},{""qNumber"":13,""financeTerm"":""Roth IRA"",""response"":""5"",""rt"":2886},{""qNumber"":14,""financeTerm"":""fixed-rate deduction"",""response"":""1"",""rt"":8328},{""qNumber"":15,""financeTerm"":""inflation"",""response"":""6"",""rt"":2632},{""qNumber"":16,""financeTerm"":""home equity"",""response"":""4"",""rt"":2656}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-40","Approved","Wed Mar 09 14:58:53 PST 2016","Wed Mar 09 15:26:19 PST 2016","Wed Mar 09 16:26:19 PST 2016","Wed Mar 09 16:14:28 PST 2016",NA,NA,1646,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Same""","""Rise""","""True""","""False""",3,0.291666667,"""31""","""""","""female""","""english""",0.458333333,0.166666667,2.5,0,"[{""qNumber"":0,""financeTerm"":""fixed-rate mortgage"",""response"":""4"",""rt"":3020},{""qNumber"":1,""financeTerm"":""stock options"",""response"":""5"",""rt"":1902},{""qNumber"":2,""financeTerm"":""revolving credit"",""response"":""2"",""rt"":1505},{""qNumber"":3,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2045},{""qNumber"":4,""financeTerm"":""home equity"",""response"":""3"",""rt"":1324},{""qNumber"":5,""financeTerm"":""retirement"",""response"":""4"",""rt"":1182},{""qNumber"":6,""financeTerm"":""inflation"",""response"":""4"",""rt"":2289},{""qNumber"":7,""financeTerm"":""private equity fund"",""response"":""5"",""rt"":6885},{""qNumber"":8,""financeTerm"":""vesting"",""response"":""3"",""rt"":4608},{""qNumber"":9,""financeTerm"":""annualized credit"",""response"":""2"",""rt"":2037},{""qNumber"":10,""financeTerm"":""pre-rated stocks"",""response"":""2"",""rt"":2868},{""qNumber"":11,""financeTerm"":""tax bracket"",""response"":""4"",""rt"":1576},{""qNumber"":12,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":1511},{""qNumber"":13,""financeTerm"":""interest rate"",""response"":""5"",""rt"":1577},{""qNumber"":14,""financeTerm"":""whole life insurance"",""response"":""4"",""rt"":2135},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""2"",""rt"":2486},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""3"",""rt"":2767}]","""two""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-41","Approved","Wed Mar 09 14:59:10 PST 2016","Wed Mar 09 15:29:00 PST 2016","Wed Mar 09 16:29:00 PST 2016","Wed Mar 09 16:14:27 PST 2016",NA,NA,1790,"100% (2/2)","100% (2/2)","100% (2/2)","""More+than+102""","""Less""","""Rise""","""True""","""False""",4,0.416666667,"""35""","""""","""female""","""English""",0.527777778,0.111111111,5.5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""5"",""rt"":3395},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""6"",""rt"":3005},{""qNumber"":2,""financeTerm"":""inflation"",""response"":""5"",""rt"":3681},{""qNumber"":3,""financeTerm"":""interest rate"",""response"":""6"",""rt"":2159},{""qNumber"":4,""financeTerm"":""Roth IRA"",""response"":""6"",""rt"":2777},{""qNumber"":5,""financeTerm"":""vesting"",""response"":""1"",""rt"":3360},{""qNumber"":6,""financeTerm"":""retirement"",""response"":""5"",""rt"":2239},{""qNumber"":7,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":1960},{""qNumber"":8,""financeTerm"":""tax bracket"",""response"":""4"",""rt"":2296},{""qNumber"":9,""financeTerm"":""home equity"",""response"":""5"",""rt"":2736},{""qNumber"":10,""financeTerm"":""fixed-rate mortgage"",""response"":""5"",""rt"":3801},{""qNumber"":11,""financeTerm"":""stock options"",""response"":""4"",""rt"":4168},{""qNumber"":12,""financeTerm"":""fixed-rate deduction"",""response"":""2"",""rt"":2280},{""qNumber"":13,""financeTerm"":""annualized credit"",""response"":""2"",""rt"":2111},{""qNumber"":14,""financeTerm"":""revolving credit"",""response"":""2"",""rt"":2953},{""qNumber"":15,""financeTerm"":""whole life insurance"",""response"":""5"",""rt"":4383},{""qNumber"":16,""financeTerm"":""private equity fund"",""response"":""2"",""rt"":3305}]","""asian""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-42","Approved","Wed Mar 09 14:58:43 PST 2016","Wed Mar 09 15:32:08 PST 2016","Wed Mar 09 16:32:08 PST 2016","Wed Mar 09 16:14:27 PST 2016",NA,NA,2005,"100% (1/1)","100% (1/1)","100% (1/1)","""More+than+102""","""More""","""Fall""","""True""","""True""",3,0.319444444,"""22""","""""","""male""","""english""",0.597222222,0.277777778,5.5,1,"[{""qNumber"":0,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""6"",""rt"":2715},{""qNumber"":1,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""5"",""rt"":2220},{""qNumber"":2,""financeTerm"":""revolving credit"",""response"":""6"",""rt"":3505},{""qNumber"":3,""financeTerm"":""interest rate"",""response"":""5"",""rt"":4960},{""qNumber"":4,""financeTerm"":""retirement"",""response"":""5"",""rt"":6415},{""qNumber"":5,""financeTerm"":""vesting"",""response"":""5"",""rt"":1704},{""qNumber"":6,""financeTerm"":""private equity fund"",""response"":""4"",""rt"":4017},{""qNumber"":7,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":2103},{""qNumber"":8,""financeTerm"":""pre-rated stocks"",""response"":""2"",""rt"":1648},{""qNumber"":9,""financeTerm"":""inflation"",""response"":""7"",""rt"":2408},{""qNumber"":10,""financeTerm"":""home equity"",""response"":""5"",""rt"":1472},{""qNumber"":11,""financeTerm"":""stock options"",""response"":""6"",""rt"":1912},{""qNumber"":12,""financeTerm"":""fixed-rate mortgage"",""response"":""4"",""rt"":2104},{""qNumber"":13,""financeTerm"":""fixed-rate deduction"",""response"":""3"",""rt"":2064},{""qNumber"":14,""financeTerm"":""tax bracket"",""response"":""3"",""rt"":1864},{""qNumber"":15,""financeTerm"":""whole life insurance"",""response"":""3"",""rt"":1209},{""qNumber"":16,""financeTerm"":""annualized credit"",""response"":""3"",""rt"":1464}]","""white""","""feb6""",NA,NA
"3UOMW19E6D6QTJIZ26EA4X8ENR7C5R","3ML4SXAKAKMAAS1OKP1CQ90QZ4C9BF","5 minutes to answer a quick survey about finance","Quick research survey on finance, total time ~5 minutes","survey, research, science","$0.45 ","Wed Mar 09 14:58:19 PST 2016",50,"BatchId:2303798;",3600,3600,"Wed Mar 16 15:58:19 PDT 2016",NA,NA,"anon-43","Approved","Wed Mar 09 14:58:46 PST 2016","Wed Mar 09 15:33:25 PST 2016","Wed Mar 09 16:33:25 PST 2016","Wed Mar 09 16:14:26 PST 2016",NA,NA,2079,"100% (1/1)","100% (1/1)","100% (1/1)","""More+than+102""","""Less""","""Fall""","""True""","""False""",5,0.291666667,"""30""","""Nice+survey""","""male""","""English""",0.736111111,0.444444444,6,0,"[{""qNumber"":0,""financeTerm"":""private equity fund"",""response"":""5"",""rt"":7743},{""qNumber"":1,""financeTerm"":""fixed-rate deduction"",""response"":""6"",""rt"":8447},{""qNumber"":2,""financeTerm"":""pre-rated stocks"",""response"":""1"",""rt"":10688},{""qNumber"":3,""financeTerm"":""stock options"",""response"":""5"",""rt"":2800},{""qNumber"":4,""financeTerm"":""tax bracket"",""response"":""5"",""rt"":13432},{""qNumber"":5,""financeTerm"":""Roth IRA"",""response"":""2"",""rt"":9568},{""qNumber"":6,""financeTerm"":""whole life insurance"",""response"":""7"",""rt"":2855},{""qNumber"":7,""financeTerm"":""fixed-rate mortgage"",""response"":""7"",""rt"":10857},{""qNumber"":8,""financeTerm"":""vesting"",""response"":""4"",""rt"":9936},{""qNumber"":9,""financeTerm"":""inflation"",""response"":""7"",""rt"":1728},{""qNumber"":10,""financeTerm"":""interest rate"",""response"":""7"",""rt"":2224},{""qNumber"":11,""financeTerm"":""retirement"",""response"":""7"",""rt"":1648},{""qNumber"":12,""financeTerm"":""home equity"",""response"":""7"",""rt"":1600},{""qNumber"":13,""financeTerm"":""annualized credit"",""response"":""4"",""rt"":4271},{""qNumber"":14,""financeTerm"":""revolving credit"",""response"":""2"",""rt"":2720},{""qNumber"":15,""personalFinanceQuestion"":""In general, how knowledgable would you say you are about personal finance?"",""response"":""6"",""rt"":9720},{""qNumber"":16,""personalFinanceQuestion"":""How would you rate your general knowledge of personal finance compared to the average American?"",""response"":""6"",""rt"":11448}]","""asian""","""feb6""",NA,NA
